"[Pathogenesis, clinical aspects and diagnosis of the most important enteric bacterial diseases in animals].";"Tierarztl Prax";1985
"Antipili antibody affords protection against experimental ascending pyelonephritis.";"J Clin Invest";1979
"Inhibition of attachment of Escherichia coli RDEC-1 to intestinal microvillus membranes by rabbit ileal mucus and mucin in vitro.";"Infect Immun";1988
"Mutations affecting mRNA processing and fimbrial biogenesis in the Escherichia coli pap operon.";"J Bacteriol";1996
"A yeast heat shock transcription factor (Hsf1) mutant is defective in both Hsc82/Hsp82 synthesis and spindle pole body duplication.";"J Cell Sci";1997
"The cellular content of Cdc25p, the Ras exchange factor in Saccharomyces cerevisiae, is regulated by destabilization through a cyclin destruction box.";"J Biol Chem";1995
"Three independent forms of regulation affect expression of HO, CLN1 and CLN2 during the cell cycle of Saccharomyces cerevisiae.";"Genetics";1994
"Son1p is a component of the 26S proteasome of the yeast Saccharomyces cerevisiae.";"FEBS Lett";1998
"Translocation of rhoA associated with Ca2+ sensitization of smooth muscle.";"J Biol Chem";1997
"Membrane glycerophospholipid biosynthesis in Neisseria meningitidis and Neisseria gonorrhoeae: identification, characterization, and mutagenesis of a lysophosphatidic acid acyltransferase.";"Mol Microbiol";1995
"Transfer systems of K88 and K99 plasmids.";"Plasmid";1985
"Regulation by tetracycline of gene expression in Saccharomyces cerevisiae.";"Mol Gen Genet";1997
"Phenotypic analysis of random hns mutations differentiate DNA-binding activity from properties of fimA promoter inversion modulation and bacterial motility.";"J Bacteriol";1999
"Genes for biosynthesis and assembly of CS3 pili of CFA/II enterotoxigenic Escherichia coli: novel regulation of pilus production by bypassing an amber codon.";"Mol Microbiol";1989
"Characteristics and function of thick and thin conjugative pili determined by transfer-derepressed plasmids of incompatibility groups I1, I2, I5, B, K and Z.";"J Gen Microbiol";1984
"Interactive surface in the PapD chaperone cleft is conserved in pilus chaperone superfamily and essential in subunit recognition and assembly.";"EMBO J";1992
"Signal transduction and protein tyrosine dephosphorylation.";"Adv Second Messenger Phosphoprotein Res";1993
"Species-specific binding of purified pili (AF/R1) from the Escherichia coli RDEC-1 to rabbit intestinal mucosa.";"Gastroenterology";1983
"Signaling from the small GTP-binding proteins Rac1 and Cdc42 to the c-Jun N-terminal kinase/stress-activated protein kinase pathway. A role for mixed lineage kinase 3/protein-tyrosine kinase 1, a novel member of the mixed lineage kinase family.";"J Biol Chem";1996
"Interchangeability of the adsorption proteins of bacteriophages Ff and IKe.";"J Virol";1993
"A high-affinity inhibitor of yeast carboxypeptidase Y is encoded by TFS1 and shows homology to a family of lipid binding proteins.";"Biochemistry";1998
"Different G1 cyclins control the timing of cell cycle commitment in mother and daughter cells of the budding yeast S. cerevisiae.";"Cell";1992
"cAMP- and RAS-independent nutritional regulation of plasma-membrane H+-ATPase activity in Saccharomyces cerevisiae.";"J Gen Microbiol";1989
"Genes and gene products involved in the synthesis of F-pili.";"Basic Life Sci";1985
"Mutational analysis of a DNA sequence involved in linking gene expression to the cell cycle.";"Biochem Cell Biol";1992
"Genes of pyelonephritogenic E. coli required for digalactoside-specific agglutination of human cells.";"EMBO J";1984
"CLB5 and CLB6, a new pair of B cyclins involved in DNA replication in Saccharomyces cerevisiae.";"Genes Dev";1993
"Yeast G1 cyclins are unstable in G1 phase.";"Nature";1998
"Genetic interactions indicate a role for Mdg1p and the SH3 domain protein Bem1p in linking the G-protein mediated yeast pheromone signalling pathway to regulators of cell polarity.";"Mol Gen Genet";1996
"Mammalian growth-associated H1 histone kinase: a homolog of cdc2+/CDC28 protein kinases controlling mitotic entry in yeast and frog cells.";"Mol Cell Biol";1989
"New tools in an old trade: CS1 pilus morphogenesis.";"Mol Microbiol";1998
"Molecular cloning of a Rho family, CDC42Ca gene from Candida albicans and its mRNA expression changes during morphogenesis.";"J Med Vet Mycol";1997
"PapD and superfamily of periplasmic immunoglobulin-like pilus chaperones.";"Adv Protein Chem";1993
"Nucleotide sequence of a 13.9 kb segment of the 90 kb virulence plasmid of Salmonella typhimurium: the presence of fimbrial biosynthetic genes.";"Mol Microbiol";1993
"Rho: theme and variations.";"Curr Biol";1996
"Epitopes fused to F-pilin are incorporated into functional recombinant pili.";"J Mol Biol";1998
"Genes that act before conjugation to prepare the Saccharomyces cerevisiae nucleus for caryogamy.";"Cell";1983
"Determination of pili by conjugative bacterial drug resistance plasmids of incompatibility groups B, C, H, J, K, M, V, and X.";"J Bacteriol";1980
"R factors: plasmids conferring resistance to antibacterial agents.";"Sci Prog";1975
"Autophagic death after cell cycle arrest at the restrictive temperature in temperature-sensitive cell division cycle and secretory mutants of the yeast Saccharomyces cerevisiae.";"Eur J Cell Biol";1995
"The clinical significance of Escherichia coli Alkalescens-Dispar in Tasmania.";"Isr J Med Sci";1993
"Structure and antigenic properties of the tip-located P pilus proteins of uropathogenic Escherichia coli.";"J Bacteriol";1988
"Antibody microinjection reveals an essential role for human polo-like kinase 1 (Plk1) in the functional maturation of mitotic centrosomes.";"J Cell Biol";1996
"Antioxidant effect on renal scarring following infection of mannose-sensitive-piliated bacteria.";"Nephron";1992
"Pilus-mediated interactions of the Escherichia coli strain RDEC-1 with mucosal glycoproteins in the small intestine of rabbits.";"Gastroenterology";1987
"The B-type cyclin kinase inhibitor p40SIC1 controls the G1 to S transition in S. cerevisiae.";"Cell";1994
"Antibacterial mechanisms of antibody to mannose-sensitive pili of Escherichia coli.";"J Infect Dis";1983
"A cyclin-dependent kinase-activating kinase (CAK) in budding yeast unrelated to vertebrate CAK.";"Science";1996
"A fission yeast homolog of CDC20/p55CDC/Fizzy is required for recovery from DNA damage and genetically interacts with p34cdc2.";"Mol Cell Biol";1997
"Gram-negative bacillary infections. Pathogenic and pathophysiologic correlates.";"Am J Med";1985
"Human cyclin E, a new cyclin that interacts with two members of the CDC2 gene family.";"Cell";1991
"Basic characterization of W-pili.";"J Gen Microbiol";1976
"Subcellular distribution and membrane association of Rho-related small GTP-binding proteins in kidney cortex.";"Am J Physiol";1995
"Cytokinin-derived cyclin-dependent kinase inhibitors: synthesis and cdc2 inhibitory activity of olomoucine and related compounds.";"J Med Chem";1997
"Genetic transfer of a mucosal adherence factor (R1) from an enteropathogenic Escherichia coli strain into a Shigella flexneri strain and the phenotypic suppression of this adherence factor.";"J Infect Dis";1983
"The SLT2(MPK1) MAP kinase is activated during periods of polarized cell growth in yeast.";"EMBO J";1996
"Human cDNAs encoding homologs of the small p34Cdc28/Cdc2-associated protein of Saccharomyces cerevisiae and Schizosaccharomyces pombe.";"Genes Dev";1990
"Temperature dependence of M pilus formation as demonstrated by electron microscopy.";"J Basic Microbiol";1987
"Passive immunization of piglets against enterotoxigenic colibacillosis by vaccinating dams with K88ac pili bearing bacterins.";"Indian J Exp Biol";1999
"Fibronectin matrix regulates activation of RHO and CDC42 GTPases and cell cycle progression.";"J Cell Biol";1998
"Nutrient-induced activation of trehalase in nutrient-starved cells of the yeast Saccharomyces cerevisiae: cAMP is not involved as second messenger.";"J Gen Microbiol";1992
"KIN28, a yeast split gene coding for a putative protein kinase homologous to CDC28.";"EMBO J";1986
"Amino acid sequence similarity between CL100, a dual-specificity MAP kinase phosphatase and cdc25.";"Trends Biochem Sci";1993
"Renal scarring by mannose-sensitive adhesin of Escherichia coli type 1 pili.";"Nephron";1997
"G1-phase and B-type cyclins exclude the DNA-replication factor Mcm4 from the nucleus.";"Nat Cell Biol";1999
"Transcriptional regulation of type 4 pilin genes and the site-specific recombinase gene, piv, in Moraxella lacunata and Moraxella bovis.";"J Bacteriol";1997
"CooB plays a chaperone-like role for the proteins involved in formation of CS1 pili of enterotoxigenic Escherichia coli.";"Proc Natl Acad Sci U S A";1997
"Studies on R-plasmid-determined drug resistance in serotypes 792 (E. coli O 28a28c:K73) and 145-46 (E. coli O 164).";"Zentralbl Bakteriol A";1980
"Xenopus cyclin A1 can associate with Cdc28 in budding yeast, causing cell-cycle arrest with an abnormal distribution of nuclear DNA.";"Genes Cells";1997
"Saccharomyces cerevisiae Mpt5p interacts with Sst2p and plays roles in pheromone sensitivity and recovery from pheromone arrest.";"Mol Cell Biol";1997
"Rigorous feedback control of cAMP levels in Saccharomyces cerevisiae.";"Genes Dev";1987
"The Son of sevenless gene product: a putative activator of Ras.";"Science";1992
"Radial mass density functions of vitrified helical specimens determined by scanning transmission electron microscopy: their potential use as substitutes for equatorial data.";"Ultramicroscopy";1992
"Characterization of the pilin gene of Moraxella bovis Dalton 2d and expression of pili from M. bovis in Pseudomonas aeruginosa.";"Infect Immun";1990
"TraC of IncN plasmid pKM101 associates with membranes and extracellular high-molecular-weight structures in Escherichia coli.";"J Bacteriol";1999
"The Neisseria transcriptional regulator PilA has a GTPase activity.";"J Biol Chem";1995
"Type 1 pili are not necessary for colonization of the streptomycin-treated mouse large intestine by type 1-piliated Escherichia coli F-18 and E. coli K-12.";"Infect Immun";1989
"Cln3-associated kinase activity in Saccharomyces cerevisiae is regulated by the mating factor pathway.";"Mol Cell Biol";1998
"Direct interaction of the Wiskott-Aldrich syndrome protein with the GTPase Cdc42.";"Proc Natl Acad Sci U S A";1996
"Carbohydrate-binding sites of the mannose-specific fimbrial lectins of enterobacteria.";"Infect Immun";1984
"Monoclonal antibodies against colonization factor antigen I pili from enterotoxigenic Escherichia coli.";"Infect Immun";1983
"Human CUL1 forms an evolutionarily conserved ubiquitin ligase complex (SCF) with SKP1 and an F-box protein.";"Proc Natl Acad Sci U S A";1998
"A putative protein kinase overcomes pheromone-induced arrest of cell cycling in S. cerevisiae.";"Cell";1989
"Insulin-like growth factor-1 receptor and its ligand regulate the reentry of adult ventricular myocytes into the cell cycle.";"Exp Cell Res";1997
"Recovery of intestinal membrane binding sites for K88 E. coli from pig mucosal organ cultures.";"Mol Cell Biochem";1984
"A homologue of the ras-related CDC42 gene from Schizosaccharomyces pombe.";"Gene";1992
"A study of the adhesive capacity of Escherichia coli strain Bd 1107/7508 (K88ac) in relation to growth phase.";"Microb Pathog";1993
"Pseudomonas aeruginosa transposable bacteriophages D3112 and B3 require pili and surface growth for adsorption.";"J Bacteriol";1990
"CLN- and CDC28-dependent stimulation of CLN1 and CLN2 RNA levels: implications for regulation by alpha-factor and by cell cycle progression.";"Cold Spring Harb Symp Quant Biol";1991
"Pilus production, hemagglutination, and adhesion by porcine strains of enterotoxigenic Escherichia coli lacking K88, K99, and 987P antigens.";"Infect Immun";1982
"G1 cyclin-dependent activation of p34CDC28 (Cdc28p) in vitro.";"Proc Natl Acad Sci U S A";1995
"Ultrastructure and life cycle of the lipid-containing bacteriophage phi 6.";"J Gen Virol";1976
"Adherence of enterohemorrhagic Escherichia coli strains to a human colonic epithelial cell line (T84).";"Infect Immun";1992
"Rho, rac, and cdc42 GTPases regulate the assembly of multimolecular focal complexes associated with actin stress fibers, lamellipodia, and filopodia.";"Cell";1995
"Characterization of a 20-kDa pilus protein expressed by a diarrheogenic strain of non-O1/non-O139 Vibrio cholerae.";"FEMS Microbiol Lett";1998
"P-fimbriae receptors in patients with chronic pyelonephritis.";"J Urol";1988
